pool_name,query_jid,query_formula,candidate_jid,formula,reduced_formula,material_type,dataset_kind,chemical_system,composition_family,material_family,formula_family,prototype_family,structure_variant,family_confidence,same_formula_family,same_prototype_family,same_structure_variant,elements,element_overlap_count,element_overlap_fraction_query,same_chemical_system,same_composition_family,same_material_family,spacegroup_number,spacegroup_symbol,crystal_system_code,symmetry_match,symmetry_distance,formation_energy,formation_energy_peratom,energy_above_hull,known_synthesized,stability_label,selection_reason,selection_score,rank_in_pool,missing_fields
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-43470,Na3CoO3,Na3CoO3,bulk,dft_3d,Co-Na-O,oxide,oxide,AB3C3,unknown,unknown,0.35,False,True,True,Co;Na;O,2,0.5,False,True,True,198,,7,False,190.0,-1.37992,-1.37992,0.0945,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,376,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-142672,Li2Cr3SnO8,Li2Cr3SnO8,bulk,dft_3d,Cr-Li-O-Sn,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Cr;Li;O;Sn,2,0.5,False,True,True,166,,5,False,158.0,-2.11378,-2.11378,0.0354,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,377,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-90350,BaNdCo2O5,BaNdCo2O5,bulk,dft_3d,Ba-Co-Nd-O,oxide,oxide,ABC2D5,unknown,unknown,0.35,False,True,True,Ba;Co;Nd;O,2,0.5,False,True,True,123,,4,False,115.0,-2.19235,-2.19235,0.063,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,378,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-141297,RbLi2CdC2O6F,RbLi2CdC2O6F,bulk,dft_3d,C-Cd-F-Li-O-Rb,oxide,oxide,ABCD2E2F6,unknown,unknown,0.35,False,True,True,C;Cd;F;Li;O;Rb,2,0.5,False,True,True,176,,6,False,168.0,-1.9727000000000001,-1.9727000000000001,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,379,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-106872,Mn2O3,Mn2O3,bulk,dft_3d,Mn-O,oxide,oxide,A2B3,unknown,unknown,0.35,False,True,True,Mn;O,2,0.5,False,True,True,167,,5,False,159.0,-1.7536800000000001,-1.7536800000000001,0.013800000000000002,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,380,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-43466,Li2Fe3SbO8,Li2Fe3SbO8,bulk,dft_3d,Fe-Li-O-Sb,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Fe;Li;O;Sb,2,0.5,False,True,True,166,,5,False,158.0,-1.65317,-1.65317,0.040600000000000004,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,381,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-109131,YbGaCoO4,YbGaCoO4,bulk,dft_3d,Co-Ga-O-Yb,oxide,oxide,ABCD4,unknown,unknown,0.35,False,True,True,Co;Ga;O;Yb,2,0.5,False,True,True,160,,5,False,152.0,-2.09242,-2.09242,0.0562,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,382,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-42519,Mn3O4F2,Mn3(O2F)2,bulk,dft_3d,F-Mn-O,oxide,oxide,AB2C3,unknown,unknown,0.35,False,True,True,F;Mn;O,2,0.5,False,True,True,136,,4,False,128.0,-1.9841,-1.9841,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,383,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-49855,Li8BiO6,Li8BiO6,bulk,dft_3d,Bi-Li-O,oxide,oxide,AB6C8,unknown,unknown,0.35,False,True,True,Bi;Li;O,2,0.5,False,True,True,148,,5,False,140.0,-1.89144,-1.89144,0.0439,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,384,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-47182,LiCrO2,LiCrO2,bulk,dft_3d,Cr-Li-O,oxide,oxide,ABC2,unknown,unknown,0.35,False,True,True,Cr;Li;O,2,0.5,False,True,True,186,,6,False,178.0,-2.19584,-2.19584,0.0358,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,385,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-48177,Nb2CoO6,Nb2CoO6,bulk,dft_3d,Co-Nb-O,oxide,oxide,AB2C6,unknown,unknown,0.35,False,True,True,Co;Nb;O,2,0.5,False,True,True,136,,4,False,128.0,-2.28982,-2.28982,0.0398,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,386,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-144375,Ba2LaMn2O7,Ba2LaMn2O7,bulk,dft_3d,Ba-La-Mn-O,oxide,oxide,AB2C2D7,unknown,unknown,0.35,False,True,True,Ba;La;Mn;O,2,0.5,False,True,True,139,,4,False,131.0,-2.7502,-2.7502,0.0004,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,387,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-141433,Mn2V3NiO8,Mn2V3NiO8,bulk,dft_3d,Mn-Ni-O-V,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Mn;Ni;O;V,2,0.5,False,True,True,166,,5,False,158.0,-1.99008,-1.99008,0.09670000000000001,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,388,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-145812,LiSmS2O8,LiSm(SO4)2,bulk,dft_3d,Li-O-S-Sm,oxide,oxide,ABCD4,unknown,unknown,0.35,False,True,True,Li;O;S;Sm,2,0.5,False,True,True,118,,4,False,110.0,-2.00762,-2.00762,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,389,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-48483,Li2Ni3TeO8,Li2Ni3TeO8,bulk,dft_3d,Li-Ni-O-Te,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Li;Ni;O;Te,2,0.5,False,True,True,166,,5,False,158.0,-1.29725,-1.29725,0.012,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,390,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-55412,Ca3MnZnO6,Ca3MnZnO6,bulk,dft_3d,Ca-Mn-O-Zn,oxide,oxide,ABC3D6,unknown,unknown,0.35,False,True,True,Ca;Mn;O;Zn,2,0.5,False,True,True,167,,5,False,159.0,-2.63574,-2.63574,0.0,True,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,391,
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-147344,BaYCoCuO5,BaYCoCuO5,bulk,dft_3d,Ba-Co-Cu-O-Y,oxide,oxide,ABCDE5,unknown,unknown,0.35,False,True,True,Ba;Co;Cu;O;Y,2,0.5,False,True,True,129,,4,False,121.0,-2.23019,-2.23019,0.06720000000000001,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,392,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-133652,Li2TiVO4,Li2TiVO4,bulk,dft_3d,Li-O-Ti-V,oxide,oxide,ABC2D4,unknown,unknown,0.35,False,True,True,Li;O;Ti;V,2,0.5,False,True,True,119,,4,False,111.0,-2.65807,-2.65807,0.0323,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,393,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-42698,LiVPO4,LiVPO4,bulk,dft_3d,Li-O-P-V,oxide,oxide,ABCD4,unknown,unknown,0.35,False,True,True,Li;O;P;V,2,0.5,False,True,True,148,,5,False,140.0,-2.25829,-2.25829,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,394,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-57313,Mn4Bi3NO15,Mn4Bi3NO15,bulk,dft_3d,Bi-Mn-N-O,oxide,oxide,AB3C4D15,unknown,unknown,0.35,False,True,True,Bi;Mn;N;O,2,0.5,False,True,True,149,,5,False,141.0,-1.48926,-1.48926,0.0,True,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,395,
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-122375,Mn3TeO8,Mn3TeO8,bulk,dft_3d,Mn-O-Te,oxide,oxide,AB3C8,unknown,unknown,0.35,False,True,True,Mn;O;Te,2,0.5,False,True,True,186,,6,False,178.0,-1.55758,-1.55758,0.0756,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,396,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-86916,LiScO2,LiScO2,bulk,dft_3d,Li-O-Sc,oxide,oxide,ABC2,unknown,unknown,0.35,False,True,True,Li;O;Sc,2,0.5,False,True,True,141,,4,False,133.0,-3.2446,-3.2446,0.0,True,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,397,
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-119290,Sr2MnCuSO3,Sr2MnCuSO3,bulk,dft_3d,Cu-Mn-O-S-Sr,oxide,oxide,ABCD2E3,unknown,unknown,0.35,False,True,True,Cu;Mn;O;S;Sr,2,0.5,False,True,True,129,,4,False,121.0,-2.14614,-2.14614,0.0219,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,398,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-11672,Li2VGeO5,Li2VGeO5,bulk,dft_3d,Ge-Li-O-V,oxide,oxide,ABC2D5,unknown,unknown,0.35,False,True,True,Ge;Li;O;V,2,0.5,False,True,True,129,,4,False,121.0,-2.2515,-2.2515,0.043300000000000005,True,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,399,
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-45913,LiV3Zn2O8,LiV3Zn2O8,bulk,dft_3d,Li-O-V-Zn,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Li;O;V;Zn,2,0.5,False,True,True,166,,5,False,158.0,-2.25605,-2.25605,0.023,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,400,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-146686,Sm4Fe3CoAs4O4,Sm4Fe3Co(AsO)4,bulk,dft_3d,As-Co-Fe-O-Sm,oxide,oxide,ABCD3E4,unknown,unknown,0.35,False,True,True,As;Co;Fe;O;Sm,2,0.5,False,True,True,111,,4,False,103.0,-1.92568,-1.92568,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,401,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-147666,Li7FeO6,Li7FeO6,bulk,dft_3d,Fe-Li-O,oxide,oxide,AB6C7,unknown,unknown,0.35,False,True,True,Fe;Li;O,2,0.5,False,True,True,146,,5,False,138.0,-1.94394,-1.94394,0.0217,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,402,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-1870,LiVO2,LiVO2,bulk,dft_3d,Li-O-V,oxide,oxide,ABC2,unknown,unknown,0.35,False,True,True,Li;O;V,2,0.5,False,True,True,166,,5,False,158.0,-2.42721,-2.42721,0.07830000000000001,True,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,403,
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-44623,Mn3FeO8,Mn3FeO8,bulk,dft_3d,Fe-Mn-O,oxide,oxide,AB3C8,unknown,unknown,0.35,False,True,True,Fe;Mn;O,2,0.5,False,True,True,186,,6,False,178.0,-1.66456,-1.66456,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,404,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-42958,Li4V2SiGeO10,Li4V2SiGeO10,bulk,dft_3d,Ge-Li-O-Si-V,oxide,oxide,ABC2D4E10,unknown,unknown,0.35,False,True,True,Ge;Li;O;Si;V,2,0.5,False,True,True,115,,4,False,107.0,-2.45133,-2.45133,0.0307,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,405,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-10933,CaCo2O4,Ca(CoO2)2,bulk,dft_3d,Ca-Co-O,oxide,oxide,ABC2,unknown,unknown,0.35,False,True,True,Ca;Co;O,2,0.5,False,True,True,227,,7,False,219.0,-1.74421,-1.74421,0.08950000000000001,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,406,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-108193,LiFe2O3,LiFe2O3,bulk,dft_3d,Fe-Li-O,oxide,oxide,AB2C3,unknown,unknown,0.35,False,True,True,Fe;Li;O,2,0.5,False,True,True,164,,5,False,156.0,-1.49512,-1.49512,0.0999,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,407,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-94989,Sr2CoBr2O2,Sr2Co(BrO)2,bulk,dft_3d,Br-Co-O-Sr,oxide,oxide,ABCD2,unknown,unknown,0.35,False,True,True,Br;Co;O;Sr,2,0.5,False,True,True,139,,4,False,131.0,-2.11461,-2.11461,0.047900000000000005,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,408,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-48362,Li4Fe3CuO8,Li4Fe3CuO8,bulk,dft_3d,Cu-Fe-Li-O,oxide,oxide,AB3C4D8,unknown,unknown,0.35,False,True,True,Cu;Fe;Li;O,2,0.5,False,True,True,166,,5,False,158.0,-1.6593900000000001,-1.6593900000000001,0.0913,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,409,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-85753,NaLiCO3,NaLiCO3,bulk,dft_3d,C-Li-Na-O,oxide,oxide,ABCD3,unknown,unknown,0.35,False,True,True,C;Li;Na;O,2,0.5,False,True,True,187,,6,False,179.0,0.25905,0.25905,2.2055,True,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,410,
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-145871,Li2Cr3SnO8,Li2Cr3SnO8,bulk,dft_3d,Cr-Li-O-Sn,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Cr;Li;O;Sn,2,0.5,False,True,True,160,,5,False,152.0,-2.08197,-2.08197,0.06720000000000001,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,411,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-90178,Pr2Mn2Se2O3,Pr2Mn2Se2O3,bulk,dft_3d,Mn-O-Pr-Se,oxide,oxide,A2B2C2D3,unknown,unknown,0.35,False,True,True,Mn;O;Pr;Se,2,0.5,False,True,True,139,,4,False,131.0,-2.1156800000000002,-2.1156800000000002,0.0755,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,412,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-97685,Ca3Mn2Si3O12,Ca3Mn2(SiO4)3,bulk,dft_3d,Ca-Mn-O-Si,oxide,oxide,AB2C3D4,unknown,unknown,0.35,False,True,True,Ca;Mn;O;Si,2,0.5,False,True,True,230,,7,False,222.0,-2.85815,-2.85815,0.0,True,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,413,
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-78014,FeCo3O8,FeCo3O8,2d,dft_2d,Co-Fe-O,oxide,oxide,AB3C8,unknown,unknown,0.35,False,True,True,Co;Fe;O,2,0.5,False,True,True,164,,5,False,156.0,-1.00965,-1.00965,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,414,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-55342,Ba2MnB6O12,Ba2Mn(BO2)6,bulk,dft_3d,B-Ba-Mn-O,oxide,oxide,ABC2D2,unknown,unknown,0.35,False,True,True,B;Ba;Mn;O,2,0.5,False,True,True,148,,5,False,140.0,-2.68289,-2.68289,0.0,True,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,415,
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-155549,CoNiNO,CoNiNO,bulk,dft_3d,Co-N-Ni-O,oxide,oxide,ABCD,unknown,unknown,0.35,False,True,True,Co;N;Ni;O,2,0.5,False,True,True,129,,4,False,121.0,-0.09694000000000001,-0.09694000000000001,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,416,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-52502,Li6CuO4,Li6CuO4,bulk,dft_3d,Cu-Li-O,oxide,oxide,AB4C6,unknown,unknown,0.35,False,True,True,Cu;Li;O,2,0.5,False,True,True,137,,4,False,129.0,-1.77338,-1.77338,0.0792,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,417,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-143952,Sr3Co2Cl2O5,Sr3Co2Cl2O5,bulk,dft_3d,Cl-Co-O-Sr,oxide,oxide,A2B2C3D5,unknown,unknown,0.35,False,True,True,Cl;Co;O;Sr,2,0.5,False,True,True,139,,4,False,131.0,-2.20449,-2.20449,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,418,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-140428,La3Co2CuO9,La3Co2CuO9,bulk,dft_3d,Co-Cu-La-O,oxide,oxide,AB2C3D9,unknown,unknown,0.35,False,True,True,Co;Cu;La;O,2,0.5,False,True,True,165,,5,False,157.0,-2.44702,-2.44702,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,419,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-100459,BaNdMn2O6,BaNdMn2O6,bulk,dft_3d,Ba-Mn-Nd-O,oxide,oxide,ABC2D6,unknown,unknown,0.35,False,True,True,Ba;Mn;Nd;O,2,0.5,False,True,True,123,,4,False,115.0,-2.64103,-2.64103,0.0106,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,420,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-137377,Li2NiOF2,Li2NiOF2,bulk,dft_3d,F-Li-Ni-O,oxide,oxide,ABC2D2,unknown,unknown,0.35,False,True,True,F;Li;Ni;O,2,0.5,False,True,True,129,,4,False,121.0,-2.2825,-2.2825,0.09860000000000001,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,421,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-139966,Co3TeO8,Co3TeO8,bulk,dft_3d,Co-O-Te,oxide,oxide,AB3C8,unknown,unknown,0.35,False,True,True,Co;O;Te,2,0.5,False,True,True,166,,5,False,158.0,-1.03782,-1.03782,0.041800000000000004,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,422,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-8642,MnO2,MnO2,bulk,dft_3d,Mn-O,oxide,oxide,AO2,unknown,unknown,0.35,False,True,True,Mn;O,2,0.5,False,True,True,166,,5,False,158.0,-1.74005,-1.74005,0.0649,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,423,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-146311,NaMn3V4O12,NaMn3V4O12,bulk,dft_3d,Mn-Na-O-V,oxide,oxide,AB3C4D12,unknown,unknown,0.35,False,True,True,Mn;Na;O;V,2,0.5,False,True,True,204,,7,False,196.0,-2.26375,-2.26375,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,424,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-111140,BaNdCo2O6,BaNd(CoO3)2,bulk,dft_3d,Ba-Co-Nd-O,oxide,oxide,ABCD3,unknown,unknown,0.35,False,True,True,Ba;Co;Nd;O,2,0.5,False,True,True,123,,4,False,115.0,-2.16729,-2.16729,0.08,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,425,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-133409,Sr2TiMnO6,Sr2TiMnO6,bulk,dft_3d,Mn-O-Sr-Ti,oxide,oxide,ABC2D6,unknown,unknown,0.35,False,True,True,Mn;O;Sr;Ti,2,0.5,False,True,True,123,,4,False,115.0,-2.95267,-2.95267,0.0391,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,426,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-106856,LiTiO2,LiTiO2,bulk,dft_3d,Li-O-Ti,oxide,oxide,ABC2,unknown,unknown,0.35,False,True,True,Li;O;Ti,2,0.5,False,True,True,160,,5,False,152.0,-2.78988,-2.78988,0.0853,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,427,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-142610,Li4Cr3NiO8,Li4Cr3NiO8,bulk,dft_3d,Cr-Li-Ni-O,oxide,oxide,AB3C4D8,unknown,unknown,0.35,False,True,True,Cr;Li;Ni;O,2,0.5,False,True,True,166,,5,False,158.0,-2.08296,-2.08296,0.0173,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,428,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-43193,Li2V3CuO8,Li2V3CuO8,bulk,dft_3d,Cu-Li-O-V,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Cu;Li;O;V,2,0.5,False,True,True,160,,5,False,152.0,-2.26367,-2.26367,0.0823,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,429,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-43175,Li4Fe3O8,Li4Fe3O8,bulk,dft_3d,Fe-Li-O,oxide,oxide,A3B4C8,unknown,unknown,0.35,False,True,True,Fe;Li;O,2,0.5,False,True,True,160,,5,False,152.0,-1.78882,-1.78882,0.0604,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,430,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-145563,Ba3ErMn2O9,Ba3ErMn2O9,bulk,dft_3d,Ba-Er-Mn-O,oxide,oxide,AB2C3D9,unknown,unknown,0.35,False,True,True,Ba;Er;Mn;O,2,0.5,False,True,True,194,,6,False,186.0,-2.77474,-2.77474,0.0002,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,431,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-27065,K3Mn2O8,K3Mn2O8,bulk,dft_3d,K-Mn-O,oxide,oxide,A2B3C8,unknown,unknown,0.35,False,True,True,K;Mn;O,2,0.5,False,True,True,166,,5,False,158.0,-1.82386,-1.82386,0.0,True,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,432,
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-137300,Li3VCr3O8,Li3VCr3O8,bulk,dft_3d,Cr-Li-O-V,oxide,oxide,AB3C3D8,unknown,unknown,0.35,False,True,True,Cr;Li;O;V,2,0.5,False,True,True,166,,5,False,158.0,-2.25616,-2.25616,0.0636,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,433,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-116898,LiV2OF5,LiV2OF5,bulk,dft_3d,F-Li-O-V,oxide,oxide,ABC2D5,unknown,unknown,0.35,False,True,True,F;Li;O;V,2,0.5,False,True,True,145,,5,False,137.0,-2.9351700000000003,-2.9351700000000003,0.0371,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,434,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-47038,Li2Cr3CuO8,Li2Cr3CuO8,bulk,dft_3d,Cr-Cu-Li-O,oxide,oxide,AB2C3D8,unknown,unknown,0.35,False,True,True,Cr;Cu;Li;O,2,0.5,False,True,True,160,,5,False,152.0,-1.9362300000000001,-1.9362300000000001,0.0645,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,435,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-3369,K3MnO4,K3MnO4,bulk,dft_3d,K-Mn-O,oxide,oxide,AB3C4,unknown,unknown,0.35,False,True,True,K;Mn;O,2,0.5,False,True,True,121,,4,False,113.0,-1.8509900000000001,-1.8509900000000001,0.0,True,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,436,
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-146451,Na3Co4O8,Na3(CoO2)4,bulk,dft_3d,Co-Na-O,oxide,oxide,AB2C3,unknown,unknown,0.35,False,True,True,Co;Na;O,2,0.5,False,True,True,166,,5,False,158.0,-1.48194,-1.48194,0.0073,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,437,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-10001,Li2ZrTeO6,Li2ZrTeO6,bulk,dft_3d,Li-O-Te-Zr,oxide,oxide,ABC2D6,unknown,unknown,0.35,False,True,True,Li;O;Te;Zr,2,0.5,False,True,True,146,,5,False,138.0,-2.28283,-2.28283,0.004,True,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,438,
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-111143,MnH2O2,Mn(HO)2,bulk,dft_3d,H-Mn-O,oxide,oxide,ABC,unknown,unknown,0.35,False,True,True,H;Mn;O,2,0.5,False,True,True,164,,5,False,156.0,-1.13698,-1.13698,0.0522,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,439,known_synthesized
boundary_contrast,JVASP-142153,Li7Mn2Co3O12,JVASP-47326,Mn5O7F,Mn5O7F,bulk,dft_3d,F-Mn-O,oxide,oxide,AB5C7,unknown,unknown,0.35,False,True,True,F;Mn;O,2,0.5,False,True,True,160,,5,False,152.0,-1.76868,-1.76868,0.0,,stable_or_known,related formula/prototype/chemistry/family with different symmetry or variant metadata,6.5,440,known_synthesized
